row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,order_year
3674,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,united states,Troy,Ohio,45373,east,OFF-BI-10004224,office supplies,binders,catalog binders with expanding posts,121.104,6,0.7,-100.92,-0.8333333333333334,2016
3675,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,united states,Philadelphia,Pennsylvania,19143,east,FUR-CH-10003774,furniture,chairs,"global wood trimmed manager's task chair, khaki",127.372,2,0.3,-30.9332,-0.24285714285714285,2017
3676,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,united states,Philadelphia,Pennsylvania,19143,east,OFF-PA-10000157,office supplies,paper,xerox 191,47.952,3,0.2,16.1838,0.3375,2017
3677,CA-2015-156440,2015-12-05,2015-12-09,Standard Class,MH-17620,Matt Hagelstein,Corporate,united states,San Diego,California,92105,west,FUR-FU-10004090,furniture,furnishings,"executive impressions 14"" contract wall clock",44.46,2,0.0,14.6718,0.32999999999999996,2015
3678,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,OFF-FA-10002763,office supplies,fasteners,advantus map pennant flags and round head tacks,15.8,4,0.0,5.056,0.32,2015
3679,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,TEC-MA-10002428,technology,machines,fellowes powershred hs-440 4-sheet high security shredder,464.97,3,0.0,209.2365,0.45,2015
3680,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,FUR-FU-10002918,furniture,furnishings,eldon clustermat chair mat with cordless antistatic protection,181.96,2,0.0,20.0156,0.10999999999999999,2015
3681,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,OFF-LA-10000476,office supplies,labels,"avery 05222 permanent self-adhesive file folder labels for typewriters, on rolls, white, 250/roll",12.39,3,0.0,5.6994,0.45999999999999996,2015
3682,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,OFF-BI-10002854,office supplies,binders,"performers binder/pad holder, black",84.09,3,0.0,42.045,0.5,2015
3683,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,OFF-AR-10002987,office supplies,art,prismacolor color pencil set,79.36,4,0.0,32.5376,0.41,2015
3684,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,OFF-BI-10004001,office supplies,binders,gbc recycled velobinder covers,153.36,9,0.0,70.5456,0.4599999999999999,2015
3685,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,OFF-BI-10001634,office supplies,binders,wilson jones active use binders,43.68,6,0.0,21.4032,0.48999999999999994,2015
3686,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,united states,Clinton,Maryland,20735,east,OFF-ST-10003722,office supplies,storage,project tote personal file,98.21,7,0.0,28.4809,0.29,2015
3687,CA-2016-102792,2016-12-13,2016-12-19,Standard Class,JC-15340,Jasper Cacioppo,Consumer,united states,Riverside,California,92503,west,OFF-AR-10004757,office supplies,art,crayola colored pencils,9.84,3,0.0,3.2472,0.33,2016
3688,CA-2016-108567,2016-05-20,2016-05-24,Standard Class,DB-13210,Dean Braden,Consumer,united states,Port Saint Lucie,Florida,34952,south,OFF-BI-10004140,office supplies,binders,avery non-stick binders,2.694,2,0.7,-2.245,-0.8333333333333334,2016
3689,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Denny Ordway,Consumer,united states,Mesa,Arizona,85204,west,OFF-PA-10002479,office supplies,paper,xerox 4200 series multiuse premium copy paper (20lb. and 84 bright),25.344,6,0.2,7.92,0.3125,2017
3690,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Denny Ordway,Consumer,united states,Mesa,Arizona,85204,west,OFF-EN-10001141,office supplies,envelopes,"manila recycled extra-heavyweight clasp envelopes, 6"" x 9""",43.92,5,0.2,15.921,0.3625,2017
3691,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,united states,Denver,Colorado,80219,west,TEC-MA-10000597,technology,machines,lexmark s315 color inkjet printer,59.994,2,0.7,-45.9954,-0.7666666666666666,2015
3692,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,united states,Denver,Colorado,80219,west,TEC-CO-10001571,technology,copiers,sharp 1540cs digital laser copier,439.992,1,0.2,164.997,0.375,2015
3693,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,united states,Denver,Colorado,80219,west,TEC-PH-10004531,technology,phones,otterbox commuter series case - iphone 5 & 5s,87.96,5,0.2,30.786,0.35000000000000003,2015
3694,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,united states,Denver,Colorado,80219,west,FUR-FU-10003026,furniture,furnishings,"eldon regeneration recycled desk accessories, black",15.488,4,0.2,3.6784,0.2375,2015
3695,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,united states,Springfield,Virginia,22153,south,OFF-BI-10002082,office supplies,binders,gbc twin loop wire binding elements,232.96,7,0.0,116.48,0.5,2016
3696,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,united states,Springfield,Virginia,22153,south,OFF-EN-10002312,office supplies,envelopes,#10 self-seal white envelopes,66.54,6,0.0,32.6046,0.48999999999999994,2016
3697,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,united states,Springfield,Virginia,22153,south,OFF-AP-10000696,office supplies,appliances,holmes odor grabber,43.26,3,0.0,14.2758,0.33,2016
3698,CA-2015-151680,2015-11-19,2015-11-21,Second Class,TC-21475,Tony Chapman,Home Office,united states,Seattle,Washington,98115,west,FUR-FU-10000305,furniture,furnishings,"tenex v2t-re standard weight series chair mat, 45"" x 53"", lip 25"" x 12""",141.96,2,0.0,22.7136,0.15999999999999998,2015
3699,CA-2014-140039,2014-09-13,2014-09-17,Standard Class,ON-18715,Odella Nelson,Corporate,united states,Tempe,Arizona,85281,west,OFF-ST-10001034,office supplies,storage,eldon file chest portable file,79.4,5,0.2,5.955,0.075,2014
3700,CA-2017-160416,2017-11-13,2017-11-18,Second Class,AD-10180,Alan Dominguez,Home Office,united states,Yonkers,New York,10701,east,TEC-AC-10004114,technology,accessories,keytronic 6101 series - keyboard - black,163.96,4,0.0,70.5028,0.42999999999999994,2017
3701,CA-2017-169411,2017-12-24,2017-12-29,Standard Class,AC-10615,Ann Chong,Corporate,united states,Rochester,New York,14609,east,FUR-FU-10001602,furniture,furnishings,"eldon delta triangular chair mat, 52"" x 58"", clear",37.93,1,0.0,6.8274,0.18,2017
3702,CA-2016-126543,2016-01-09,2016-01-13,Second Class,MF-17665,Maureen Fritzler,Corporate,united states,Toledo,Ohio,43615,east,FUR-FU-10002445,furniture,furnishings,"dax two-tone rosewood/black document frame, desktop, 5 x 7",15.168,2,0.2,3.792,0.25,2016
3703,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,united states,Decatur,Alabama,35601,south,OFF-AR-10004269,office supplies,art,newell 31,24.78,6,0.0,6.9384,0.27999999999999997,2015
3704,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,united states,Decatur,Alabama,35601,south,OFF-BI-10001249,office supplies,binders,avery heavy-duty ezd view binder with locking rings,19.14,3,0.0,8.8044,0.45999999999999996,2015
3705,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,united states,Decatur,Alabama,35601,south,TEC-CO-10004202,technology,copiers,brother dcp1000 digital 3 in 1 multifunction machine,899.97,3,0.0,314.9895,0.35000000000000003,2015
3706,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,united states,Decatur,Alabama,35601,south,OFF-PA-10003363,office supplies,paper,xerox 204,32.4,5,0.0,15.552,0.48,2015
3707,CA-2017-160087,2017-03-18,2017-03-22,Standard Class,EN-13780,Edward Nazzal,Consumer,united states,Dallas,Texas,75220,central,OFF-AR-10001915,office supplies,art,peel-off china markers,23.832,3,0.2,6.5538,0.27499999999999997,2017
3708,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,united states,Mesquite,Texas,75150,central,FUR-FU-10001940,furniture,furnishings,staple-based wall hangings,6.368,2,0.6,-2.5472,-0.4,2014
3709,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,united states,Mesquite,Texas,75150,central,OFF-AP-10004336,office supplies,appliances,"conquest 14 commercial heavy-duty upright vacuum, collection system, accessory kit",34.176,3,0.8,-87.1488,-2.55,2014
3710,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,united states,Mesquite,Texas,75150,central,TEC-AC-10003709,technology,accessories,maxell 4.7gb dvd-r 5/pack,5.544,7,0.2,1.6632,0.30000000000000004,2014
3711,CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Roland Schwarz,Corporate,united states,Los Angeles,California,90045,west,FUR-TA-10001705,furniture,tables,bush advantage collection round conference table,510.24,3,0.2,6.378,0.0125,2017
3712,CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Roland Schwarz,Corporate,united states,Los Angeles,California,90045,west,OFF-PA-10000675,office supplies,paper,xerox 1919,204.95,5,0.0,100.4255,0.49000000000000005,2017
3713,CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,Joni Wasserman,Consumer,united states,Seattle,Washington,98103,west,TEC-AC-10000521,technology,accessories,"verbatim slim cd and dvd storage cases, 50/pack",11.54,1,0.0,3.462,0.30000000000000004,2017
3714,CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,Joni Wasserman,Consumer,united states,Seattle,Washington,98103,west,FUR-FU-10004622,furniture,furnishings,eldon advantage foldable chair mats for low pile carpets,162.6,3,0.0,34.146,0.21000000000000002,2017
3715,CA-2014-135608,2014-12-08,2014-12-10,Second Class,JK-15625,Jim Karlsson,Consumer,united states,Olympia,Washington,98502,west,OFF-PA-10001954,office supplies,paper,xerox 1964,45.68,2,0.0,21.0128,0.45999999999999996,2014
3716,CA-2014-135608,2014-12-08,2014-12-10,Second Class,JK-15625,Jim Karlsson,Consumer,united states,Olympia,Washington,98502,west,FUR-CH-10002602,furniture,chairs,dmi arturo collection mission-style design wood chair,603.92,5,0.2,45.294,0.075,2014
3717,CA-2017-144568,2017-05-29,2017-06-02,Standard Class,JO-15550,Jesus Ocampo,Home Office,united states,Omaha,Nebraska,68104,central,OFF-FA-10004395,office supplies,fasteners,plymouth boxed rubber bands by plymouth,23.55,5,0.0,1.1775,0.049999999999999996,2017
3718,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,Theone Pippenger,Consumer,united states,Columbus,Georgia,31907,south,OFF-SU-10003002,office supplies,supplies,letter slitter,5.04,2,0.0,0.1512,0.03,2016
3719,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,Theone Pippenger,Consumer,united states,Columbus,Georgia,31907,south,TEC-AC-10002926,technology,accessories,logitech wireless marathon mouse m705,249.95,5,0.0,107.4785,0.43,2016
3720,CA-2016-105900,2016-09-17,2016-09-23,Standard Class,BS-11590,Brendan Sweed,Corporate,united states,Columbus,Indiana,47201,central,OFF-AR-10002656,office supplies,art,sanford liquid accent highlighters,33.4,5,0.0,12.358,0.37000000000000005,2016
3721,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,united states,Jackson,Mississippi,39212,south,FUR-FU-10001918,furniture,furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,18.92,4,0.0,7.3788,0.38999999999999996,2016
3722,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,united states,Jackson,Mississippi,39212,south,OFF-BI-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,15.42,2,0.0,6.939,0.45,2016
3723,CA-2017-144036,2017-11-22,2017-11-26,Standard Class,FO-14305,Frank Olsen,Consumer,united states,Houston,Texas,77070,central,OFF-AR-10000122,office supplies,art,newell 314,35.712,8,0.2,2.232,0.0625,2017
3724,US-2014-169789,2014-12-30,2015-01-04,Standard Class,MF-17665,Maureen Fritzler,Corporate,united states,Phoenix,Arizona,85023,west,OFF-BI-10004600,office supplies,binders,ibico ibimaster 300 manual binding system,551.985,5,0.7,-459.9875,-0.8333333333333334,2014
3725,CA-2017-127264,2017-04-03,2017-04-05,First Class,SA-20830,Sue Ann Reed,Consumer,united states,Chicago,Illinois,60653,central,OFF-AR-10003045,office supplies,art,prang colored pencils,7.056,3,0.2,2.205,0.3125,2017
3726,CA-2016-151512,2016-12-26,2017-01-02,Standard Class,SH-19975,Sally Hughsby,Corporate,united states,Denver,Colorado,80219,west,OFF-AP-10000252,office supplies,appliances,harmony hepa quiet air purifiers,18.72,2,0.2,3.51,0.1875,2016
3727,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,JL-15235,Janet Lee,Consumer,united states,Newark,Delaware,19711,east,OFF-ST-10001496,office supplies,storage,standard rollaway file with lock,360.38,2,0.0,93.6988,0.26,2016
3728,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,JL-15235,Janet Lee,Consumer,united states,Newark,Delaware,19711,east,OFF-AR-10000122,office supplies,art,newell 314,11.16,2,0.0,2.79,0.25,2016
3729,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,JL-15235,Janet Lee,Consumer,united states,Newark,Delaware,19711,east,OFF-LA-10000407,office supplies,labels,avery white multi-purpose labels,14.94,3,0.0,6.8724,0.46,2016
3730,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,united states,Clinton,Maryland,20735,east,OFF-ST-10004950,office supplies,storage,acco perma 3000 stacking storage drawers,41.96,2,0.0,7.9724,0.19,2015
3731,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,united states,Clinton,Maryland,20735,east,OFF-ST-10004123,office supplies,storage,safco industrial wire shelving system,636.86,7,0.0,0.0,0.0,2015
3732,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,united states,Clinton,Maryland,20735,east,TEC-PH-10000730,technology,phones,samsung galaxy s4 active,499.99,1,0.0,129.9974,0.26,2015
3733,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,united states,Clinton,Maryland,20735,east,TEC-PH-10000895,technology,phones,polycom vvx 310 voip phone,1259.93,7,0.0,327.5818,0.25999999999999995,2015
3734,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,united states,Clinton,Maryland,20735,east,OFF-BI-10000962,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",65.08,4,0.0,31.8892,0.49,2015
3735,CA-2017-168193,2017-03-06,2017-03-11,Second Class,RM-19750,Roland Murray,Consumer,united states,New York City,New York,10011,east,OFF-PA-10002254,office supplies,paper,xerox 1883,26.38,1,0.0,12.1348,0.46,2017
3736,CA-2017-168193,2017-03-06,2017-03-11,Second Class,RM-19750,Roland Murray,Consumer,united states,New York City,New York,10011,east,FUR-FU-10002554,furniture,furnishings,"westinghouse floor lamp with metal mesh shade, black",71.97,3,0.0,16.5531,0.23,2017
3737,CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,Vivian Mathis,Consumer,united states,Newark,Delaware,19711,east,TEC-PH-10000673,technology,phones,plantronics voyager pro hd - bluetooth headset,129.98,2,0.0,62.3904,0.48000000000000004,2016
3738,CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,Vivian Mathis,Consumer,united states,Newark,Delaware,19711,east,OFF-BI-10000962,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",32.54,2,0.0,15.9446,0.49,2016
3739,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Logan Haushalter,Consumer,united states,Jackson,Michigan,49201,central,TEC-PH-10003988,technology,phones,"lf elite 3d dazzle designer hard case cover, lf stylus pen and wiper for apple iphone 5c mini lite",10.9,1,0.0,3.052,0.27999999999999997,2016
3740,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Logan Haushalter,Consumer,united states,Jackson,Michigan,49201,central,TEC-AC-10001109,technology,accessories,logitech trackman marble mouse,59.98,2,0.0,25.1916,0.42000000000000004,2016
3741,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Logan Haushalter,Consumer,united states,Jackson,Michigan,49201,central,OFF-AP-10002311,office supplies,appliances,"holmes replacement filter for hepa air cleaner, very large room, hepa filter",61.929,1,0.1,23.3954,0.37777777777777777,2016
3742,CA-2016-137848,2016-01-15,2016-01-21,Standard Class,WB-21850,William Brown,Consumer,united states,New York City,New York,10011,east,OFF-EN-10001137,office supplies,envelopes,"#10 gummed flap white envelopes, 100/box",16.52,4,0.0,7.5992,0.46,2016
3743,CA-2016-137848,2016-01-15,2016-01-21,Standard Class,WB-21850,William Brown,Consumer,united states,New York City,New York,10011,east,OFF-PA-10004285,office supplies,paper,xerox 1959,60.12,9,0.0,28.8576,0.48000000000000004,2016
3744,CA-2016-137848,2016-01-15,2016-01-21,Standard Class,WB-21850,William Brown,Consumer,united states,New York City,New York,10011,east,OFF-BI-10002225,office supplies,binders,"square ring data binders, rigid 75 pt. covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376,0.35,2016
3745,CA-2014-113047,2014-10-24,2014-10-24,Same Day,AP-10915,Arthur Prichep,Consumer,united states,Rock Hill,South Carolina,29730,south,OFF-FA-10002763,office supplies,fasteners,advantus map pennant flags and round head tacks,11.85,3,0.0,3.792,0.32,2014
3746,CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,Russell Applegate,Consumer,united states,Columbus,Georgia,31907,south,OFF-ST-10003058,office supplies,storage,eldon mobile mega data cart  mega stackable  add-on trays,118.25,5,0.0,34.2925,0.29,2016
